tid;kön;ålder;Åldersgrupp_5år;Befolkning;Inflyttade;Utflyttade;Döda;Födda_barn;Födda_Pojkar;Födda_Flickor;Kvinnor_TFR_fil;Inflyttade_Inrikes;Inflyttade_Utrikes;Utflyttade_Inrikes;Utflyttade_Utrikes;Färdigställda_bostäder
1976;Båda könen;45 år;45-49 år;1236.0;11.0;21.0;3.0;0.0;0.0;0.0;0.0;9.0;2.0;20.0;1.0;696
1976;Båda könen;46 år;45-49 år;1192.0;19.0;25.0;1.0;0.0;0.0;0.0;0.0;18.0;1.0;25.0;0.0;696
1976;Båda könen;47 år;45-49 år;1210.0;22.0;19.0;3.0;0.0;0.0;0.0;0.0;21.0;1.0;18.0;1.0;696
1976;Båda könen;48 år;45-49 år;1245.0;16.0;10.0;4.0;0.0;0.0;0.0;0.0;15.0;1.0;10.0;0.0;696
1976;Båda könen;49 år;45-49 år;1340.0;12.0;10.0;4.0;0.0;0.0;0.0;0.0;12.0;0.0;10.0;0.0;696
1976;Båda könen;50 år;50-54 år;1297.0;15.0;19.0;4.0;0.0;0.0;0.0;0.0;14.0;1.0;17.0;2.0;696
1976;Båda könen;51 år;50-54 år;1388.0;10.0;20.0;6.0;0.0;0.0;0.0;0.0;9.0;1.0;18.0;2.0;696
1976;Båda könen;52 år;50-54 år;1387.0;19.0;15.0;8.0;0.0;0.0;0.0;0.0;19.0;0.0;14.0;1.0;696
1976;Båda könen;53 år;50-54 år;1359.0;10.0;18.0;6.0;0.0;0.0;0.0;0.0;10.0;0.0;17.0;1.0;696
1976;Båda könen;54 år;50-54 år;1387.0;15.0;11.0;12.0;0.0;0.0;0.0;0.0;15.0;0.0;10.0;1.0;696
1976;Båda könen;55 år;55-59 år;1441.0;10.0;13.0;6.0;0.0;0.0;0.0;0.0;10.0;0.0;13.0;0.0;696
1976;Båda könen;56 år;55-59 år;1617.0;11.0;11.0;13.0;0.0;0.0;0.0;0.0;11.0;0.0;10.0;1.0;696
1976;Båda könen;57 år;55-59 år;1310.0;7.0;13.0;11.0;0.0;0.0;0.0;0.0;7.0;0.0;13.0;0.0;696
1976;Båda könen;58 år;55-59 år;1332.0;11.0;7.0;12.0;0.0;0.0;0.0;0.0;11.0;0.0;6.0;1.0;696
1976;Båda könen;59 år;55-59 år;1249.0;8.0;9.0;8.0;0.0;0.0;0.0;0.0;8.0;0.0;9.0;0.0;696
1976;Båda könen;60 år;60-64 år;1232.0;7.0;6.0;15.0;0.0;0.0;0.0;0.0;7.0;0.0;6.0;0.0;696
1976;Båda könen;61 år;60-64 år;1199.0;10.0;8.0;17.0;0.0;0.0;0.0;0.0;10.0;0.0;8.0;0.0;696
1976;Båda könen;62 år;60-64 år;1222.0;14.0;19.0;17.0;0.0;0.0;0.0;0.0;14.0;0.0;19.0;0.0;696
1976;Båda könen;63 år;60-64 år;1188.0;14.0;5.0;20.0;0.0;0.0;0.0;0.0;14.0;0.0;4.0;1.0;696
1976;Båda könen;64 år;60-64 år;1168.0;14.0;9.0;19.0;0.0;0.0;0.0;0.0;14.0;0.0;8.0;1.0;696
1976;Båda könen;65 år;65-69 år;1149.0;31.0;11.0;19.0;0.0;0.0;0.0;0.0;31.0;0.0;11.0;0.0;696
1976;Båda könen;66 år;65-69 år;1154.0;16.0;13.0;22.0;0.0;0.0;0.0;0.0;16.0;0.0;13.0;0.0;696
1976;Båda könen;67 år;65-69 år;1104.0;13.0;7.0;34.0;0.0;0.0;0.0;0.0;13.0;0.0;6.0;1.0;696
1976;Båda könen;68 år;65-69 år;1048.0;11.0;8.0;30.0;0.0;0.0;0.0;0.0;9.0;2.0;8.0;0.0;696
1976;Båda könen;69 år;65-69 år;1050.0;11.0;8.0;26.0;0.0;0.0;0.0;0.0;10.0;1.0;7.0;1.0;696
1976;Båda könen;70 år;70-74 år;985.0;6.0;7.0;33.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;1.0;696
1976;Båda könen;71 år;70-74 år;843.0;8.0;4.0;26.0;0.0;0.0;0.0;0.0;7.0;1.0;4.0;0.0;696
1976;Båda könen;72 år;70-74 år;804.0;8.0;5.0;31.0;0.0;0.0;0.0;0.0;7.0;1.0;5.0;0.0;696
1976;Båda könen;73 år;70-74 år;776.0;9.0;2.0;32.0;0.0;0.0;0.0;0.0;9.0;0.0;2.0;0.0;696
1976;Båda könen;74 år;70-74 år;724.0;5.0;2.0;34.0;0.0;0.0;0.0;0.0;5.0;0.0;2.0;0.0;696
1976;Båda könen;75 år;75-79 år;667.0;5.0;3.0;39.0;0.0;0.0;0.0;0.0;5.0;0.0;3.0;0.0;696
1976;Båda könen;76 år;75-79 år;631.0;4.0;4.0;51.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;696
1976;Båda könen;77 år;75-79 år;517.0;4.0;1.0;28.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;696
1976;Båda könen;78 år;75-79 år;518.0;8.0;3.0;28.0;0.0;0.0;0.0;0.0;8.0;0.0;3.0;0.0;696
1976;Båda könen;79 år;75-79 år;475.0;4.0;1.0;39.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;696
1976;Båda könen;80 år;80-84 år;395.0;2.0;0.0;42.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;696
1976;Båda könen;81 år;80-84 år;382.0;4.0;7.0;50.0;0.0;0.0;0.0;0.0;4.0;0.0;7.0;0.0;696
1976;Båda könen;82 år;80-84 år;312.0;4.0;1.0;30.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;696
1976;Båda könen;83 år;80-84 år;282.0;4.0;5.0;45.0;0.0;0.0;0.0;0.0;4.0;0.0;5.0;0.0;696
1976;Båda könen;84 år;80-84 år;245.0;3.0;0.0;27.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;696
1976;Båda könen;85 år;85-89 år;205.0;0.0;2.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;696
1976;Båda könen;86 år;85-89 år;179.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Båda könen;87 år;85-89 år;143.0;2.0;1.0;23.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;696
1976;Båda könen;88 år;85-89 år;115.0;0.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Båda könen;89 år;85-89 år;87.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Båda könen;90 år;90-94 år;56.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Båda könen;91 år;90-94 år;54.0;1.0;0.0;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;696
1976;Båda könen;92 år;90-94 år;34.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Båda könen;93 år;90-94 år;20.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Båda könen;94 år;90-94 år;23.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Båda könen;95 år;95-99 år;8.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Båda könen;96 år;95-99 år;13.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Båda könen;97 år;95-99 år;10.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;696
1976;Båda könen;98 år;95-99 år;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Båda könen;99 år;95-99 år;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Båda könen;100 år;100+ år;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Båda könen;100-w år;100+ år;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Båda könen;101 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Båda könen;102 år;100+ år;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Båda könen;103 år;100+ år;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Båda könen;104 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Båda könen;105 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Båda könen;106+ år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Båda könen;Totalt;Totalt;110053.0;4454.0;3937.0;1121.0;0.0;0.0;0.0;0.0;4174.0;280.0;3760.0;177.0;696
1976;Kvinnor;0 år;0-4 år;659.0;21.0;21.0;6.0;0.0;0.0;0.0;0.0;30.0;11.0;52.0;1.0;696
1976;Kvinnor;1 år;0-4 år;716.0;54.0;53.0;1.0;0.0;0.0;0.0;0.0;94.0;9.0;109.0;0.0;696
1976;Kvinnor;2 år;0-4 år;745.0;36.0;41.0;0.0;0.0;0.0;0.0;0.0;74.0;8.0;87.0;2.0;696
1976;Kvinnor;3 år;0-4 år;782.0;36.0;38.0;1.0;0.0;0.0;0.0;0.0;70.0;6.0;80.0;2.0;696
1976;Kvinnor;4 år;0-4 år;707.0;31.0;32.0;0.0;0.0;0.0;0.0;0.0;69.0;2.0;65.0;3.0;696
1976;Kvinnor;5 år;5-9 år;766.0;38.0;29.0;0.0;0.0;0.0;0.0;0.0;70.0;3.0;61.0;2.0;696
1976;Kvinnor;6 år;5-9 år;674.0;23.0;25.0;0.0;0.0;0.0;0.0;0.0;54.0;6.0;49.0;4.0;696
1976;Kvinnor;7 år;5-9 år;681.0;25.0;29.0;1.0;0.0;0.0;0.0;0.0;53.0;8.0;51.0;5.0;696
1976;Kvinnor;8 år;5-9 år;713.0;23.0;18.0;0.0;0.0;0.0;0.0;0.0;40.0;5.0;43.0;0.0;696
1976;Kvinnor;9 år;5-9 år;753.0;16.0;31.0;0.0;0.0;0.0;0.0;0.0;33.0;4.0;44.0;4.0;696
1976;Kvinnor;10 år;10-14 år;774.0;31.0;25.0;0.0;0.0;0.0;0.0;0.0;48.0;3.0;42.0;2.0;696
1976;Kvinnor;11 år;10-14 år;804.0;21.0;19.0;0.0;0.0;0.0;0.0;0.0;37.0;2.0;36.0;2.0;696
1976;Kvinnor;12 år;10-14 år;768.0;24.0;23.0;0.0;0.0;0.0;0.0;0.0;42.0;2.0;43.0;1.0;696
1976;Kvinnor;13 år;10-14 år;687.0;17.0;19.0;0.0;0.0;0.0;0.0;0.0;31.0;4.0;36.0;2.0;696
1976;Kvinnor;14 år;10-14 år;719.0;13.0;11.0;0.0;0.0;0.0;0.0;0.0;25.0;2.0;21.0;1.0;696
1976;Kvinnor;15 år;15-19 år;662.0;17.0;10.0;0.0;1.0;0.0;1.0;662.0;28.0;2.0;25.0;1.0;696
1976;Kvinnor;16 år;15-19 år;666.0;21.0;17.0;0.0;0.0;0.0;0.0;666.0;24.0;5.0;17.0;5.0;696
1976;Kvinnor;17 år;15-19 år;676.0;29.0;17.0;1.0;8.0;4.0;4.0;676.0;36.0;3.0;33.0;4.0;696
1976;Kvinnor;18 år;15-19 år;729.0;58.0;30.0;0.0;19.0;14.0;5.0;729.0;86.0;5.0;44.0;0.0;696
1976;Kvinnor;19 år;15-19 år;761.0;90.0;59.0;1.0;30.0;16.0;14.0;761.0;127.0;9.0;74.0;4.0;696
1976;Kvinnor;20 år;20-24 år;831.0;130.0;71.0;0.0;55.0;21.0;34.0;831.0;207.0;12.0;109.0;6.0;696
1976;Kvinnor;21 år;20-24 år;841.0;131.0;88.0;0.0;50.0;29.0;21.0;841.0;227.0;14.0;134.0;3.0;696
1976;Kvinnor;22 år;20-24 år;846.0;115.0;87.0;0.0;76.0;38.0;38.0;846.0;219.0;7.0;148.0;4.0;696
1976;Kvinnor;23 år;20-24 år;931.0;123.0;103.0;1.0;104.0;51.0;53.0;931.0;237.0;14.0;159.0;7.0;696
1976;Kvinnor;24 år;20-24 år;851.0;99.0;105.0;0.0;96.0;44.0;52.0;851.0;220.0;12.0;186.0;5.0;696
1976;Kvinnor;25 år;25-29 år;855.0;94.0;116.0;0.0;113.0;61.0;52.0;855.0;198.0;7.0;208.0;6.0;696
1976;Kvinnor;26 år;25-29 år;848.0;63.0;101.0;0.0;111.0;70.0;41.0;848.0;168.0;12.0;206.0;6.0;696
1976;Kvinnor;27 år;25-29 år;926.0;68.0;80.0;0.0;148.0;82.0;66.0;926.0;161.0;5.0;179.0;6.0;696
1976;Kvinnor;28 år;25-29 år;908.0;56.0;70.0;1.0;118.0;61.0;57.0;908.0;147.0;5.0;186.0;10.0;696
1976;Kvinnor;29 år;25-29 år;909.0;58.0;55.0;0.0;98.0;51.0;47.0;909.0;127.0;10.0;128.0;7.0;696
1976;Kvinnor;30 år;30-34 år;889.0;55.0;50.0;0.0;87.0;47.0;40.0;889.0;121.0;8.0;107.0;9.0;696
1976;Kvinnor;31 år;30-34 år;896.0;39.0;49.0;0.0;64.0;36.0;28.0;896.0;89.0;7.0;102.0;3.0;696
1976;Kvinnor;32 år;30-34 år;871.0;44.0;41.0;1.0;63.0;29.0;34.0;871.0;80.0;5.0;77.0;2.0;696
1976;Kvinnor;33 år;30-34 år;869.0;40.0;32.0;0.0;49.0;29.0;20.0;869.0;76.0;6.0;70.0;4.0;696
1976;Kvinnor;34 år;30-34 år;809.0;33.0;35.0;0.0;39.0;22.0;17.0;809.0;72.0;4.0;73.0;4.0;696
1976;Kvinnor;35 år;35-39 år;703.0;28.0;31.0;0.0;30.0;17.0;13.0;703.0;59.0;5.0;50.0;4.0;696
1976;Kvinnor;36 år;35-39 år;666.0;24.0;22.0;0.0;17.0;8.0;9.0;666.0;51.0;5.0;48.0;6.0;696
1976;Kvinnor;37 år;35-39 år;669.0;17.0;21.0;3.0;17.0;11.0;6.0;669.0;33.0;4.0;40.0;1.0;696
1976;Kvinnor;38 år;35-39 år;706.0;19.0;17.0;1.0;12.0;5.0;7.0;706.0;30.0;6.0;27.0;3.0;696
1976;Kvinnor;39 år;35-39 år;618.0;21.0;16.0;1.0;3.0;1.0;2.0;618.0;38.0;4.0;38.0;4.0;696
1976;Kvinnor;40 år;40-44 år;631.0;21.0;14.0;0.0;5.0;2.0;3.0;631.0;39.0;5.0;29.0;4.0;696
1976;Kvinnor;41 år;40-44 år;643.0;14.0;17.0;0.0;0.0;0.0;0.0;643.0;26.0;5.0;34.0;4.0;696
1976;Kvinnor;42 år;40-44 år;568.0;8.0;11.0;2.0;2.0;0.0;2.0;568.0;25.0;3.0;20.0;2.0;696
1976;Kvinnor;43 år;40-44 år;602.0;12.0;8.0;2.0;0.0;0.0;0.0;602.0;27.0;1.0;19.0;2.0;696
1976;Kvinnor;44 år;40-44 år;618.0;12.0;15.0;0.0;1.0;1.0;0.0;618.0;19.0;3.0;24.0;4.0;696
1976;Kvinnor;45 år;45-49 år;638.0;3.0;10.0;1.0;0.0;0.0;0.0;638.0;9.0;2.0;20.0;1.0;696
1976;Kvinnor;46 år;45-49 år;588.0;12.0;11.0;0.0;0.0;0.0;0.0;588.0;18.0;1.0;25.0;0.0;696
1976;Kvinnor;47 år;45-49 år;616.0;7.0;6.0;0.0;0.0;0.0;0.0;616.0;21.0;1.0;18.0;1.0;696
1976;Kvinnor;48 år;45-49 år;658.0;9.0;6.0;1.0;0.0;0.0;0.0;658.0;15.0;1.0;10.0;0.0;696
1976;Kvinnor;49 år;45-49 år;679.0;5.0;5.0;2.0;0.0;0.0;0.0;679.0;12.0;0.0;10.0;0.0;696
1976;Kvinnor;50 år;50-54 år;636.0;10.0;11.0;0.0;0.0;0.0;0.0;0.0;14.0;1.0;17.0;2.0;696
1976;Kvinnor;51 år;50-54 år;723.0;4.0;9.0;3.0;0.0;0.0;0.0;0.0;9.0;1.0;18.0;2.0;696
1976;Kvinnor;52 år;50-54 år;733.0;8.0;8.0;3.0;0.0;0.0;0.0;0.0;19.0;0.0;14.0;1.0;696
1976;Kvinnor;53 år;50-54 år;657.0;4.0;10.0;2.0;0.0;0.0;0.0;0.0;10.0;0.0;17.0;1.0;696
1976;Kvinnor;54 år;50-54 år;711.0;9.0;3.0;4.0;0.0;0.0;0.0;0.0;15.0;0.0;10.0;1.0;696
1976;Kvinnor;55 år;55-59 år;758.0;8.0;3.0;4.0;0.0;0.0;0.0;0.0;10.0;0.0;13.0;0.0;696
1976;Kvinnor;56 år;55-59 år;834.0;7.0;5.0;4.0;0.0;0.0;0.0;0.0;11.0;0.0;10.0;1.0;696
1976;Kvinnor;57 år;55-59 år;637.0;3.0;7.0;2.0;0.0;0.0;0.0;0.0;7.0;0.0;13.0;0.0;696
1976;Kvinnor;58 år;55-59 år;668.0;8.0;3.0;4.0;0.0;0.0;0.0;0.0;11.0;0.0;6.0;1.0;696
1976;Kvinnor;59 år;55-59 år;630.0;6.0;2.0;3.0;0.0;0.0;0.0;0.0;8.0;0.0;9.0;0.0;696
1976;Kvinnor;60 år;60-64 år;628.0;4.0;3.0;7.0;0.0;0.0;0.0;0.0;7.0;0.0;6.0;0.0;696
1976;Kvinnor;61 år;60-64 år;574.0;7.0;6.0;4.0;0.0;0.0;0.0;0.0;10.0;0.0;8.0;0.0;696
1976;Kvinnor;62 år;60-64 år;669.0;10.0;10.0;4.0;0.0;0.0;0.0;0.0;14.0;0.0;19.0;0.0;696
1976;Kvinnor;63 år;60-64 år;671.0;7.0;5.0;10.0;0.0;0.0;0.0;0.0;14.0;0.0;4.0;1.0;696
1976;Kvinnor;64 år;60-64 år;613.0;8.0;4.0;7.0;0.0;0.0;0.0;0.0;14.0;0.0;8.0;1.0;696
1976;Kvinnor;65 år;65-69 år;549.0;14.0;5.0;6.0;0.0;0.0;0.0;0.0;31.0;0.0;11.0;0.0;696
1976;Kvinnor;66 år;65-69 år;589.0;7.0;7.0;4.0;0.0;0.0;0.0;0.0;16.0;0.0;13.0;0.0;696
1976;Kvinnor;67 år;65-69 år;598.0;9.0;3.0;15.0;0.0;0.0;0.0;0.0;13.0;0.0;6.0;1.0;696
1976;Kvinnor;68 år;65-69 år;561.0;7.0;3.0;9.0;0.0;0.0;0.0;0.0;9.0;2.0;8.0;0.0;696
1976;Kvinnor;69 år;65-69 år;574.0;7.0;4.0;11.0;0.0;0.0;0.0;0.0;10.0;1.0;7.0;1.0;696
1976;Kvinnor;70 år;70-74 år;520.0;3.0;5.0;15.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;1.0;696
1976;Kvinnor;71 år;70-74 år;436.0;5.0;2.0;12.0;0.0;0.0;0.0;0.0;7.0;1.0;4.0;0.0;696
1976;Kvinnor;72 år;70-74 år;450.0;5.0;4.0;17.0;0.0;0.0;0.0;0.0;7.0;1.0;5.0;0.0;696
1976;Kvinnor;73 år;70-74 år;478.0;7.0;2.0;14.0;0.0;0.0;0.0;0.0;9.0;0.0;2.0;0.0;696
1976;Kvinnor;74 år;70-74 år;415.0;5.0;2.0;8.0;0.0;0.0;0.0;0.0;5.0;0.0;2.0;0.0;696
1976;Kvinnor;75 år;75-79 år;379.0;1.0;1.0;15.0;0.0;0.0;0.0;0.0;5.0;0.0;3.0;0.0;696
1976;Kvinnor;76 år;75-79 år;394.0;4.0;1.0;20.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;696
1976;Kvinnor;77 år;75-79 år;294.0;2.0;1.0;20.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;696
1976;Kvinnor;78 år;75-79 år;289.0;5.0;2.0;8.0;0.0;0.0;0.0;0.0;8.0;0.0;3.0;0.0;696
1976;Kvinnor;79 år;75-79 år;290.0;1.0;1.0;18.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;696
1976;Kvinnor;80 år;80-84 år;249.0;2.0;0.0;19.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;696
1976;Kvinnor;81 år;80-84 år;230.0;3.0;4.0;28.0;0.0;0.0;0.0;0.0;4.0;0.0;7.0;0.0;696
1976;Kvinnor;82 år;80-84 år;180.0;2.0;1.0;16.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;696
1976;Kvinnor;83 år;80-84 år;190.0;2.0;1.0;31.0;0.0;0.0;0.0;0.0;4.0;0.0;5.0;0.0;696
1976;Kvinnor;84 år;80-84 år;161.0;1.0;0.0;15.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;696
1976;Kvinnor;85 år;85-89 år;132.0;0.0;2.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;696
1976;Kvinnor;86 år;85-89 år;127.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Kvinnor;87 år;85-89 år;82.0;2.0;1.0;10.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;696
1976;Kvinnor;88 år;85-89 år;73.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Kvinnor;89 år;85-89 år;63.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Kvinnor;90 år;90-94 år;37.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Kvinnor;91 år;90-94 år;38.0;1.0;0.0;13.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;696
1976;Kvinnor;92 år;90-94 år;24.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Kvinnor;93 år;90-94 år;12.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Kvinnor;94 år;90-94 år;18.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Kvinnor;95 år;95-99 år;5.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Kvinnor;96 år;95-99 år;10.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Kvinnor;97 år;95-99 år;8.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;696
1976;Kvinnor;98 år;95-99 år;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Kvinnor;99 år;95-99 år;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Kvinnor;100 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Kvinnor;100-w år;100+ år;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Kvinnor;101 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Kvinnor;102 år;100+ år;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Kvinnor;103 år;100+ år;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Kvinnor;104 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Kvinnor;105 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Kvinnor;106+ år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;696
1976;Kvinnor;Totalt;Totalt;55726.0;2183.0;1981.0;521.0;1416.0;750.0;666.0;26177.0;4174.0;280.0;3760.0;177.0;696
1976;Män;0 år;0-4 år;730.0;20.0;32.0;7.0;0.0;0.0;0.0;0.0;30.0;11.0;52.0;1.0;696
1976;Män;1 år;0-4 år;701.0;49.0;56.0;0.0;0.0;0.0;0.0;0.0;94.0;9.0;109.0;0.0;696
1976;Män;2 år;0-4 år;782.0;46.0;48.0;1.0;0.0;0.0;0.0;0.0;74.0;8.0;87.0;2.0;696
1976;Män;3 år;0-4 år;779.0;40.0;44.0;0.0;0.0;0.0;0.0;0.0;70.0;6.0;80.0;2.0;696
1976;Män;4 år;0-4 år;826.0;40.0;36.0;0.0;0.0;0.0;0.0;0.0;69.0;2.0;65.0;3.0;696
1976;Män;5 år;5-9 år;853.0;35.0;34.0;0.0;0.0;0.0;0.0;0.0;70.0;3.0;61.0;2.0;696
1976;Män;6 år;5-9 år;781.0;37.0;28.0;0.0;0.0;0.0;0.0;0.0;54.0;6.0;49.0;4.0;696
1976;Män;7 år;5-9 år;753.0;36.0;27.0;0.0;0.0;0.0;0.0;0.0;53.0;8.0;51.0;5.0;696
1976;Män;8 år;5-9 år;753.0;22.0;25.0;0.0;0.0;0.0;0.0;0.0;40.0;5.0;43.0;0.0;696
1976;Män;9 år;5-9 år;819.0;21.0;17.0;0.0;0.0;0.0;0.0;0.0;33.0;4.0;44.0;4.0;696
1976;Män;10 år;10-14 år;769.0;20.0;19.0;1.0;0.0;0.0;0.0;0.0;48.0;3.0;42.0;2.0;696
1976;Män;11 år;10-14 år;838.0;18.0;19.0;0.0;0.0;0.0;0.0;0.0;37.0;2.0;36.0;2.0;696
1976;Män;12 år;10-14 år;821.0;20.0;21.0;0.0;0.0;0.0;0.0;0.0;42.0;2.0;43.0;1.0;696
1976;Män;13 år;10-14 år;732.0;18.0;19.0;1.0;0.0;0.0;0.0;0.0;31.0;4.0;36.0;2.0;696
1976;Män;14 år;10-14 år;719.0;14.0;11.0;1.0;0.0;0.0;0.0;0.0;25.0;2.0;21.0;1.0;696
1976;Män;15 år;15-19 år;695.0;13.0;16.0;0.0;0.0;0.0;0.0;0.0;28.0;2.0;25.0;1.0;696
1976;Män;16 år;15-19 år;704.0;8.0;5.0;0.0;0.0;0.0;0.0;0.0;24.0;5.0;17.0;5.0;696
1976;Män;17 år;15-19 år;716.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0;36.0;3.0;33.0;4.0;696
1976;Män;18 år;15-19 år;751.0;33.0;14.0;0.0;0.0;0.0;0.0;0.0;86.0;5.0;44.0;0.0;696
1976;Män;19 år;15-19 år;694.0;46.0;19.0;1.0;0.0;0.0;0.0;0.0;127.0;9.0;74.0;4.0;696
1976;Män;20 år;20-24 år;823.0;89.0;44.0;0.0;0.0;0.0;0.0;0.0;207.0;12.0;109.0;6.0;696
1976;Män;21 år;20-24 år;898.0;110.0;49.0;0.0;0.0;0.0;0.0;0.0;227.0;14.0;134.0;3.0;696
1976;Män;22 år;20-24 år;835.0;111.0;65.0;0.0;0.0;0.0;0.0;0.0;219.0;7.0;148.0;4.0;696
1976;Män;23 år;20-24 år;875.0;128.0;63.0;1.0;0.0;0.0;0.0;0.0;237.0;14.0;159.0;7.0;696
1976;Män;24 år;20-24 år;894.0;133.0;86.0;2.0;0.0;0.0;0.0;0.0;220.0;12.0;186.0;5.0;696
1976;Män;25 år;25-29 år;872.0;111.0;98.0;1.0;0.0;0.0;0.0;0.0;198.0;7.0;208.0;6.0;696
