Kommun;År;Indikator;Värde
Fem till tolv;2005;Inflytt_annat_län_30-59;5635.0
Fem till tolv;2006;Inflytt_annat_län_30-59;6051.0
Fem till tolv;2007;Inflytt_annat_län_30-59;6411.0
Fem till tolv;2008;Inflytt_annat_län_30-59;6159.0
Fem till tolv;2009;Inflytt_annat_län_30-59;5722.0
Fem till tolv;2010;Inflytt_annat_län_30-59;6163.0
Fem till tolv;2011;Inflytt_annat_län_30-59;6438.0
Fem till tolv;2012;Inflytt_annat_län_30-59;6435.0
Fem till tolv;2013;Inflytt_annat_län_30-59;6498.0
Fem till tolv;2014;Inflytt_annat_län_30-59;7061.0
Fem till tolv;2015;Inflytt_annat_län_30-59;7147.0
Fem till tolv;2016;Inflytt_annat_län_30-59;7534.0
Fem till tolv;2017;Inflytt_annat_län_30-59;8293.0
Fem till tolv;2018;Inflytt_annat_län_30-59;8140.0
Fem till tolv;2019;Inflytt_annat_län_30-59;8074.0
Fem till tolv;2020;Inflytt_annat_län_30-59;8389.0
Fem till tolv;2021;Inflytt_annat_län_30-59;9351.0
Fem till tolv;2022;Inflytt_annat_län_30-59;9447.0
Fem till tolv;2023;Inflytt_annat_län_30-59;9012.0
Fem till tolv;2024;Inflytt_annat_län_30-59;9020.0
Fem till tolv;2025;Inflytt_annat_län_30-59;9020.0
Fyra stora;2002;Inflytt_annat_län_30-59;9406.0
Fyra stora;2003;Inflytt_annat_län_30-59;9233.0
Fyra stora;2004;Inflytt_annat_län_30-59;9499.0
Fyra stora;2005;Inflytt_annat_län_30-59;10145.0
Fyra stora;2006;Inflytt_annat_län_30-59;10669.0
Fyra stora;2007;Inflytt_annat_län_30-59;10883.0
Fyra stora;2008;Inflytt_annat_län_30-59;10849.0
Fyra stora;2009;Inflytt_annat_län_30-59;10810.0
Fyra stora;2010;Inflytt_annat_län_30-59;11648.0
Fyra stora;2011;Inflytt_annat_län_30-59;12015.0
Fyra stora;2012;Inflytt_annat_län_30-59;11842.0
Fyra stora;2013;Inflytt_annat_län_30-59;12229.0
Fyra stora;2014;Inflytt_annat_län_30-59;12894.0
Fyra stora;2015;Inflytt_annat_län_30-59;13148.0
Fyra stora;2016;Inflytt_annat_län_30-59;13467.0
Fyra stora;2017;Inflytt_annat_län_30-59;14977.0
Fyra stora;2018;Inflytt_annat_län_30-59;14307.0
Fyra stora;2019;Inflytt_annat_län_30-59;14534.0
Fyra stora;2020;Inflytt_annat_län_30-59;14803.0
Fyra stora;2021;Inflytt_annat_län_30-59;15576.0
Fyra stora;2022;Inflytt_annat_län_30-59;15985.0
Fyra stora;2023;Inflytt_annat_län_30-59;15596.0
Fyra stora;2024;Inflytt_annat_län_30-59;15295.0
Fyra stora;2025;Inflytt_annat_län_30-59;15295.0
Göteborg;2002;Inflytt_annat_län_30-59;2560.0
Göteborg;2003;Inflytt_annat_län_30-59;2567.0
Göteborg;2004;Inflytt_annat_län_30-59;2612.0
Göteborg;2005;Inflytt_annat_län_30-59;2738.0
Göteborg;2006;Inflytt_annat_län_30-59;2695.0
Göteborg;2007;Inflytt_annat_län_30-59;2680.0
Göteborg;2008;Inflytt_annat_län_30-59;2691.0
Göteborg;2009;Inflytt_annat_län_30-59;2593.0
Göteborg;2010;Inflytt_annat_län_30-59;2858.0
Göteborg;2011;Inflytt_annat_län_30-59;3143.0
Göteborg;2012;Inflytt_annat_län_30-59;2988.0
Göteborg;2013;Inflytt_annat_län_30-59;3079.0
Göteborg;2014;Inflytt_annat_län_30-59;3348.0
Göteborg;2015;Inflytt_annat_län_30-59;3247.0
Göteborg;2016;Inflytt_annat_län_30-59;3336.0
Göteborg;2017;Inflytt_annat_län_30-59;3531.0
Göteborg;2018;Inflytt_annat_län_30-59;3607.0
Göteborg;2019;Inflytt_annat_län_30-59;3529.0
Göteborg;2020;Inflytt_annat_län_30-59;3712.0
Göteborg;2021;Inflytt_annat_län_30-59;3946.0
Göteborg;2022;Inflytt_annat_län_30-59;4067.0
Göteborg;2023;Inflytt_annat_län_30-59;4171.0
Göteborg;2024;Inflytt_annat_län_30-59;4027.0
Göteborg;2025;Inflytt_annat_län_30-59;4027.0
Helsingborg;2002;Inflytt_annat_län_30-59;609.0
Helsingborg;2003;Inflytt_annat_län_30-59;573.0
Helsingborg;2004;Inflytt_annat_län_30-59;612.0
Helsingborg;2005;Inflytt_annat_län_30-59;589.0
Helsingborg;2006;Inflytt_annat_län_30-59;629.0
Helsingborg;2007;Inflytt_annat_län_30-59;673.0
Helsingborg;2008;Inflytt_annat_län_30-59;632.0
Helsingborg;2009;Inflytt_annat_län_30-59;547.0
Helsingborg;2010;Inflytt_annat_län_30-59;587.0
Helsingborg;2011;Inflytt_annat_län_30-59;649.0
Helsingborg;2012;Inflytt_annat_län_30-59;654.0
Helsingborg;2013;Inflytt_annat_län_30-59;638.0
Helsingborg;2014;Inflytt_annat_län_30-59;744.0
Helsingborg;2015;Inflytt_annat_län_30-59;886.0
Helsingborg;2016;Inflytt_annat_län_30-59;863.0
Helsingborg;2017;Inflytt_annat_län_30-59;883.0
Helsingborg;2018;Inflytt_annat_län_30-59;820.0
Helsingborg;2019;Inflytt_annat_län_30-59;890.0
Helsingborg;2020;Inflytt_annat_län_30-59;949.0
Helsingborg;2021;Inflytt_annat_län_30-59;1097.0
Helsingborg;2022;Inflytt_annat_län_30-59;988.0
Helsingborg;2023;Inflytt_annat_län_30-59;960.0
Helsingborg;2024;Inflytt_annat_län_30-59;1087.0
Helsingborg;2025;Inflytt_annat_län_30-59;1087.0
Jönköping;2002;Inflytt_annat_län_30-59;672.0
Jönköping;2003;Inflytt_annat_län_30-59;722.0
Jönköping;2004;Inflytt_annat_län_30-59;638.0
Jönköping;2005;Inflytt_annat_län_30-59;734.0
Jönköping;2006;Inflytt_annat_län_30-59;816.0
Jönköping;2007;Inflytt_annat_län_30-59;819.0
Jönköping;2008;Inflytt_annat_län_30-59;696.0
Jönköping;2009;Inflytt_annat_län_30-59;684.0
Jönköping;2010;Inflytt_annat_län_30-59;769.0
Jönköping;2011;Inflytt_annat_län_30-59;809.0
Jönköping;2012;Inflytt_annat_län_30-59;777.0
Jönköping;2013;Inflytt_annat_län_30-59;787.0
Jönköping;2014;Inflytt_annat_län_30-59;860.0
Jönköping;2015;Inflytt_annat_län_30-59;819.0
Jönköping;2016;Inflytt_annat_län_30-59;852.0
Jönköping;2017;Inflytt_annat_län_30-59;925.0
Jönköping;2018;Inflytt_annat_län_30-59;996.0
Jönköping;2019;Inflytt_annat_län_30-59;941.0
Jönköping;2020;Inflytt_annat_län_30-59;1014.0
Jönköping;2021;Inflytt_annat_län_30-59;1157.0
Jönköping;2022;Inflytt_annat_län_30-59;1144.0
Jönköping;2023;Inflytt_annat_län_30-59;1059.0
Jönköping;2024;Inflytt_annat_län_30-59;1093.0
Jönköping;2025;Inflytt_annat_län_30-59;1093.0
Linköping;2002;Inflytt_annat_län_30-59;761.0
Linköping;2003;Inflytt_annat_län_30-59;759.0
Linköping;2004;Inflytt_annat_län_30-59;786.0
Linköping;2005;Inflytt_annat_län_30-59;762.0
Linköping;2006;Inflytt_annat_län_30-59;841.0
Linköping;2007;Inflytt_annat_län_30-59;990.0
Linköping;2008;Inflytt_annat_län_30-59;910.0
Linköping;2009;Inflytt_annat_län_30-59;859.0
Linköping;2010;Inflytt_annat_län_30-59;939.0
Linköping;2011;Inflytt_annat_län_30-59;939.0
Linköping;2012;Inflytt_annat_län_30-59;892.0
Linköping;2013;Inflytt_annat_län_30-59;854.0
Linköping;2014;Inflytt_annat_län_30-59;943.0
Linköping;2015;Inflytt_annat_län_30-59;912.0
Linköping;2016;Inflytt_annat_län_30-59;1018.0
Linköping;2017;Inflytt_annat_län_30-59;1053.0
Linköping;2018;Inflytt_annat_län_30-59;1088.0
Linköping;2019;Inflytt_annat_län_30-59;982.0
Linköping;2020;Inflytt_annat_län_30-59;1157.0
Linköping;2021;Inflytt_annat_län_30-59;1210.0
Linköping;2022;Inflytt_annat_län_30-59;1268.0
Linköping;2023;Inflytt_annat_län_30-59;1196.0
Linköping;2024;Inflytt_annat_län_30-59;1092.0
Linköping;2025;Inflytt_annat_län_30-59;1092.0
Lkpg-Nkpg;2002;Inflytt_annat_län_30-59;1428.0
Lkpg-Nkpg;2003;Inflytt_annat_län_30-59;1445.0
Lkpg-Nkpg;2004;Inflytt_annat_län_30-59;1449.0
Lkpg-Nkpg;2005;Inflytt_annat_län_30-59;1389.0
Lkpg-Nkpg;2006;Inflytt_annat_län_30-59;1575.0
Lkpg-Nkpg;2007;Inflytt_annat_län_30-59;1798.0
Lkpg-Nkpg;2008;Inflytt_annat_län_30-59;1737.0
Lkpg-Nkpg;2009;Inflytt_annat_län_30-59;1573.0
Lkpg-Nkpg;2010;Inflytt_annat_län_30-59;1712.0
Lkpg-Nkpg;2011;Inflytt_annat_län_30-59;1718.0
Lkpg-Nkpg;2012;Inflytt_annat_län_30-59;1737.0
Lkpg-Nkpg;2013;Inflytt_annat_län_30-59;1738.0
Lkpg-Nkpg;2014;Inflytt_annat_län_30-59;1902.0
Lkpg-Nkpg;2015;Inflytt_annat_län_30-59;1840.0
Lkpg-Nkpg;2016;Inflytt_annat_län_30-59;1921.0
Lkpg-Nkpg;2017;Inflytt_annat_län_30-59;2124.0
Lkpg-Nkpg;2018;Inflytt_annat_län_30-59;2013.0
Lkpg-Nkpg;2019;Inflytt_annat_län_30-59;2043.0
Lkpg-Nkpg;2020;Inflytt_annat_län_30-59;2193.0
Lkpg-Nkpg;2021;Inflytt_annat_län_30-59;2374.0
Lkpg-Nkpg;2022;Inflytt_annat_län_30-59;2510.0
Lkpg-Nkpg;2023;Inflytt_annat_län_30-59;2322.0
Lkpg-Nkpg;2024;Inflytt_annat_län_30-59;2120.0
Lkpg-Nkpg;2025;Inflytt_annat_län_30-59;2120.0
Lund;2002;Inflytt_annat_län_30-59;433.0
Lund;2003;Inflytt_annat_län_30-59;386.0
Lund;2004;Inflytt_annat_län_30-59;433.0
Lund;2005;Inflytt_annat_län_30-59;396.0
Lund;2006;Inflytt_annat_län_30-59;476.0
Lund;2007;Inflytt_annat_län_30-59;524.0
Lund;2008;Inflytt_annat_län_30-59;486.0
Lund;2009;Inflytt_annat_län_30-59;428.0
Lund;2010;Inflytt_annat_län_30-59;436.0
Lund;2011;Inflytt_annat_län_30-59;432.0
Lund;2012;Inflytt_annat_län_30-59;464.0
Lund;2013;Inflytt_annat_län_30-59;421.0
Lund;2014;Inflytt_annat_län_30-59;504.0
Lund;2015;Inflytt_annat_län_30-59;459.0
Lund;2016;Inflytt_annat_län_30-59;567.0
Lund;2017;Inflytt_annat_län_30-59;635.0
Lund;2018;Inflytt_annat_län_30-59;586.0
Lund;2019;Inflytt_annat_län_30-59;540.0
Lund;2020;Inflytt_annat_län_30-59;486.0
Lund;2021;Inflytt_annat_län_30-59;663.0
Lund;2022;Inflytt_annat_län_30-59;573.0
Lund;2023;Inflytt_annat_län_30-59;669.0
Lund;2024;Inflytt_annat_län_30-59;522.0
Lund;2025;Inflytt_annat_län_30-59;522.0
Länet exkl Linköping;2002;Inflytt_annat_län_30-59;667.0
Länet exkl Linköping;2003;Inflytt_annat_län_30-59;686.0
Länet exkl Linköping;2004;Inflytt_annat_län_30-59;663.0
Länet exkl Linköping;2005;Inflytt_annat_län_30-59;627.0
Länet exkl Linköping;2006;Inflytt_annat_län_30-59;734.0
Länet exkl Linköping;2007;Inflytt_annat_län_30-59;808.0
Länet exkl Linköping;2008;Inflytt_annat_län_30-59;827.0
Länet exkl Linköping;2009;Inflytt_annat_län_30-59;714.0
Länet exkl Linköping;2010;Inflytt_annat_län_30-59;773.0
Länet exkl Linköping;2011;Inflytt_annat_län_30-59;779.0
Länet exkl Linköping;2012;Inflytt_annat_län_30-59;845.0
Länet exkl Linköping;2013;Inflytt_annat_län_30-59;884.0
Länet exkl Linköping;2014;Inflytt_annat_län_30-59;959.0
Länet exkl Linköping;2015;Inflytt_annat_län_30-59;928.0
Länet exkl Linköping;2016;Inflytt_annat_län_30-59;903.0
Länet exkl Linköping;2017;Inflytt_annat_län_30-59;1071.0
Länet exkl Linköping;2018;Inflytt_annat_län_30-59;925.0
Länet exkl Linköping;2019;Inflytt_annat_län_30-59;1061.0
Länet exkl Linköping;2020;Inflytt_annat_län_30-59;1036.0
Länet exkl Linköping;2021;Inflytt_annat_län_30-59;1164.0
Länet exkl Linköping;2022;Inflytt_annat_län_30-59;1242.0
Länet exkl Linköping;2023;Inflytt_annat_län_30-59;1126.0
Länet exkl Linköping;2024;Inflytt_annat_län_30-59;1028.0
Länet exkl Linköping;2025;Inflytt_annat_län_30-59;1028.0
Länet exkl Norrköping;2002;Inflytt_annat_län_30-59;761.0
Länet exkl Norrköping;2003;Inflytt_annat_län_30-59;759.0
Länet exkl Norrköping;2004;Inflytt_annat_län_30-59;786.0
Länet exkl Norrköping;2005;Inflytt_annat_län_30-59;762.0
Länet exkl Norrköping;2006;Inflytt_annat_län_30-59;841.0
Länet exkl Norrköping;2007;Inflytt_annat_län_30-59;990.0
Länet exkl Norrköping;2008;Inflytt_annat_län_30-59;910.0
Länet exkl Norrköping;2009;Inflytt_annat_län_30-59;859.0
Länet exkl Norrköping;2010;Inflytt_annat_län_30-59;939.0
Länet exkl Norrköping;2011;Inflytt_annat_län_30-59;939.0
Länet exkl Norrköping;2012;Inflytt_annat_län_30-59;892.0
Länet exkl Norrköping;2013;Inflytt_annat_län_30-59;854.0
Länet exkl Norrköping;2014;Inflytt_annat_län_30-59;943.0
Länet exkl Norrköping;2015;Inflytt_annat_län_30-59;912.0
Länet exkl Norrköping;2016;Inflytt_annat_län_30-59;1018.0
Länet exkl Norrköping;2017;Inflytt_annat_län_30-59;1053.0
Länet exkl Norrköping;2018;Inflytt_annat_län_30-59;1088.0
Länet exkl Norrköping;2019;Inflytt_annat_län_30-59;982.0
Länet exkl Norrköping;2020;Inflytt_annat_län_30-59;1157.0
Länet exkl Norrköping;2021;Inflytt_annat_län_30-59;1210.0
Länet exkl Norrköping;2022;Inflytt_annat_län_30-59;1268.0
Länet exkl Norrköping;2023;Inflytt_annat_län_30-59;1196.0
Länet exkl Norrköping;2024;Inflytt_annat_län_30-59;1092.0
Länet exkl Norrköping;2025;Inflytt_annat_län_30-59;1092.0
Malmö;2002;Inflytt_annat_län_30-59;1198.0
Malmö;2003;Inflytt_annat_län_30-59;1205.0
Malmö;2004;Inflytt_annat_län_30-59;1168.0
Malmö;2005;Inflytt_annat_län_30-59;1212.0
Malmö;2006;Inflytt_annat_län_30-59;1417.0
Malmö;2007;Inflytt_annat_län_30-59;1403.0
Malmö;2008;Inflytt_annat_län_30-59;1384.0
Malmö;2009;Inflytt_annat_län_30-59;1385.0
Malmö;2010;Inflytt_annat_län_30-59;1558.0
Malmö;2011;Inflytt_annat_län_30-59;1423.0
Malmö;2012;Inflytt_annat_län_30-59;1446.0
Malmö;2013;Inflytt_annat_län_30-59;1659.0
Malmö;2014;Inflytt_annat_län_30-59;1733.0
Malmö;2015;Inflytt_annat_län_30-59;1850.0
Malmö;2016;Inflytt_annat_län_30-59;1800.0
Malmö;2017;Inflytt_annat_län_30-59;2041.0
Malmö;2018;Inflytt_annat_län_30-59;1949.0
Malmö;2019;Inflytt_annat_län_30-59;2041.0
Malmö;2020;Inflytt_annat_län_30-59;2235.0
Malmö;2021;Inflytt_annat_län_30-59;2291.0
Malmö;2022;Inflytt_annat_län_30-59;2339.0
Malmö;2023;Inflytt_annat_län_30-59;2335.0
Malmö;2024;Inflytt_annat_län_30-59;2391.0
Malmö;2025;Inflytt_annat_län_30-59;2391.0
Norrköping;2002;Inflytt_annat_län_30-59;667.0
Norrköping;2003;Inflytt_annat_län_30-59;686.0
Norrköping;2004;Inflytt_annat_län_30-59;663.0
Norrköping;2005;Inflytt_annat_län_30-59;627.0
Norrköping;2006;Inflytt_annat_län_30-59;734.0
Norrköping;2007;Inflytt_annat_län_30-59;808.0
Norrköping;2008;Inflytt_annat_län_30-59;827.0
Norrköping;2009;Inflytt_annat_län_30-59;714.0
Norrköping;2010;Inflytt_annat_län_30-59;773.0
Norrköping;2011;Inflytt_annat_län_30-59;779.0
Norrköping;2012;Inflytt_annat_län_30-59;845.0
Norrköping;2013;Inflytt_annat_län_30-59;884.0
Norrköping;2014;Inflytt_annat_län_30-59;959.0
Norrköping;2015;Inflytt_annat_län_30-59;928.0
Norrköping;2016;Inflytt_annat_län_30-59;903.0
Norrköping;2017;Inflytt_annat_län_30-59;1071.0
Norrköping;2018;Inflytt_annat_län_30-59;925.0
Norrköping;2019;Inflytt_annat_län_30-59;1061.0
Norrköping;2020;Inflytt_annat_län_30-59;1036.0
Norrköping;2021;Inflytt_annat_län_30-59;1164.0
Norrköping;2022;Inflytt_annat_län_30-59;1242.0
Norrköping;2023;Inflytt_annat_län_30-59;1126.0
Norrköping;2024;Inflytt_annat_län_30-59;1028.0
Norrköping;2025;Inflytt_annat_län_30-59;1028.0
Sex till tolv;2002;Inflytt_annat_län_30-59;4875.0
Sex till tolv;2003;Inflytt_annat_län_30-59;4929.0
Sex till tolv;2004;Inflytt_annat_län_30-59;4810.0
Sex till tolv;2005;Inflytt_annat_län_30-59;4873.0
Sex till tolv;2006;Inflytt_annat_län_30-59;5210.0
Sex till tolv;2007;Inflytt_annat_län_30-59;5421.0
Sex till tolv;2008;Inflytt_annat_län_30-59;5249.0
Sex till tolv;2009;Inflytt_annat_län_30-59;4863.0
Sex till tolv;2010;Inflytt_annat_län_30-59;5224.0
Sex till tolv;2011;Inflytt_annat_län_30-59;5499.0
Sex till tolv;2012;Inflytt_annat_län_30-59;5543.0
Sex till tolv;2013;Inflytt_annat_län_30-59;5644.0
Sex till tolv;2014;Inflytt_annat_län_30-59;6118.0
Sex till tolv;2015;Inflytt_annat_län_30-59;6235.0
Sex till tolv;2016;Inflytt_annat_län_30-59;6516.0
Sex till tolv;2017;Inflytt_annat_län_30-59;7240.0
Sex till tolv;2018;Inflytt_annat_län_30-59;7052.0
Sex till tolv;2019;Inflytt_annat_län_30-59;7092.0
Sex till tolv;2020;Inflytt_annat_län_30-59;7232.0
Sex till tolv;2021;Inflytt_annat_län_30-59;8141.0
Sex till tolv;2022;Inflytt_annat_län_30-59;8179.0
Sex till tolv;2023;Inflytt_annat_län_30-59;7816.0
Sex till tolv;2024;Inflytt_annat_län_30-59;7928.0
Sex till tolv;2025;Inflytt_annat_län_30-59;7928.0
Sex till tolv minus tio;2002;Inflytt_annat_län_30-59;4208.0
Sex till tolv minus tio;2003;Inflytt_annat_län_30-59;4243.0
Sex till tolv minus tio;2004;Inflytt_annat_län_30-59;4147.0
Sex till tolv minus tio;2005;Inflytt_annat_län_30-59;4246.0
Sex till tolv minus tio;2006;Inflytt_annat_län_30-59;4476.0
Sex till tolv minus tio;2007;Inflytt_annat_län_30-59;4613.0
Sex till tolv minus tio;2008;Inflytt_annat_län_30-59;4422.0
Sex till tolv minus tio;2009;Inflytt_annat_län_30-59;4149.0
Sex till tolv minus tio;2010;Inflytt_annat_län_30-59;4451.0
Sex till tolv minus tio;2011;Inflytt_annat_län_30-59;4720.0
Sex till tolv minus tio;2012;Inflytt_annat_län_30-59;4698.0
Sex till tolv minus tio;2013;Inflytt_annat_län_30-59;4760.0
Sex till tolv minus tio;2014;Inflytt_annat_län_30-59;5159.0
Sex till tolv minus tio;2015;Inflytt_annat_län_30-59;5307.0
Sex till tolv minus tio;2016;Inflytt_annat_län_30-59;5613.0
Sex till tolv minus tio;2017;Inflytt_annat_län_30-59;6169.0
Sex till tolv minus tio;2018;Inflytt_annat_län_30-59;6127.0
Sex till tolv minus tio;2019;Inflytt_annat_län_30-59;6031.0
Sex till tolv minus tio;2020;Inflytt_annat_län_30-59;6196.0
Sex till tolv minus tio;2021;Inflytt_annat_län_30-59;6977.0
Sex till tolv minus tio;2022;Inflytt_annat_län_30-59;6937.0
Sex till tolv minus tio;2023;Inflytt_annat_län_30-59;6690.0
Sex till tolv minus tio;2024;Inflytt_annat_län_30-59;6900.0
Sex till tolv minus tio;2025;Inflytt_annat_län_30-59;6900.0
Stockholm;2002;Inflytt_annat_län_30-59;4088.0
Stockholm;2003;Inflytt_annat_län_30-59;4159.0
Stockholm;2004;Inflytt_annat_län_30-59;4329.0
Stockholm;2005;Inflytt_annat_län_30-59;4751.0
Stockholm;2006;Inflytt_annat_län_30-59;5035.0
Stockholm;2007;Inflytt_annat_län_30-59;5205.0
Stockholm;2008;Inflytt_annat_län_30-59;5196.0
Stockholm;2009;Inflytt_annat_län_30-59;5257.0
Stockholm;2010;Inflytt_annat_län_30-59;5643.0
Stockholm;2011;Inflytt_annat_län_30-59;5909.0
Stockholm;2012;Inflytt_annat_län_30-59;5797.0
Stockholm;2013;Inflytt_annat_län_30-59;5818.0
Stockholm;2014;Inflytt_annat_län_30-59;5944.0
Stockholm;2015;Inflytt_annat_län_30-59;6020.0
Stockholm;2016;Inflytt_annat_län_30-59;5976.0
Stockholm;2017;Inflytt_annat_län_30-59;6774.0
Stockholm;2018;Inflytt_annat_län_30-59;6127.0
Stockholm;2019;Inflytt_annat_län_30-59;6196.0
Stockholm;2020;Inflytt_annat_län_30-59;6209.0
Stockholm;2021;Inflytt_annat_län_30-59;6506.0
Stockholm;2022;Inflytt_annat_län_30-59;6628.0
Stockholm;2023;Inflytt_annat_län_30-59;6346.0
Stockholm;2024;Inflytt_annat_län_30-59;6314.0
Stockholm;2025;Inflytt_annat_län_30-59;6314.0
Tolv största;2002;Inflytt_annat_län_30-59;15042.0
Tolv största;2003;Inflytt_annat_län_30-59;14921.0
Tolv största;2004;Inflytt_annat_län_30-59;15095.0
Tolv största;2005;Inflytt_annat_län_30-59;15780.0
Tolv största;2006;Inflytt_annat_län_30-59;16720.0
Tolv största;2007;Inflytt_annat_län_30-59;17294.0
Tolv största;2008;Inflytt_annat_län_30-59;17008.0
Tolv största;2009;Inflytt_annat_län_30-59;16532.0
Tolv största;2010;Inflytt_annat_län_30-59;17811.0
Tolv största;2011;Inflytt_annat_län_30-59;18453.0
Tolv största;2012;Inflytt_annat_län_30-59;18277.0
Tolv största;2013;Inflytt_annat_län_30-59;18727.0
Tolv största;2014;Inflytt_annat_län_30-59;19955.0
Tolv största;2015;Inflytt_annat_län_30-59;20295.0
Tolv största;2016;Inflytt_annat_län_30-59;21001.0
Tolv största;2017;Inflytt_annat_län_30-59;23270.0
Tolv största;2018;Inflytt_annat_län_30-59;22447.0
Tolv största;2019;Inflytt_annat_län_30-59;22608.0
Tolv största;2020;Inflytt_annat_län_30-59;23192.0
Tolv största;2021;Inflytt_annat_län_30-59;24927.0
Tolv största;2022;Inflytt_annat_län_30-59;25432.0
Tolv största;2023;Inflytt_annat_län_30-59;24608.0
