Kommun;NYKO6;Totalt;0-1_år;2-3_år;4-5_år;6_år;7-9_år;10-12_år;13-15_år;16-18_år;19-24_år;25-34_år;35-44_år;45-54_år;55-64_år;65-69_år;70-79_år;80+_år;Y_koordinat;X_koordinat
580;611119;4;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;537962;6481156
580;611119;4;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;537966;6481381
580;611119;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;537886;6481365
580;611119;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;537905;6481376
580;611119;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;537921;6481275
580;611119;4;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;537939;6481308
580;611119;4;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;538003;6481140
580;611119;4;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;538045;6481178
580;611119;4;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;537772;6481306
580;611119;4;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;537813;6481264
580;611224;5;0;0;0;0;1;0;1;1;0;0;2;0;0;0;0;0;537595;6480624
580;611224;5;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;537656;6480535
580;611224;5;0;0;0;0;1;1;0;0;0;0;2;1;0;0;0;0;537523;6480490
580;611224;5;0;1;0;1;0;1;0;0;0;0;2;0;0;0;0;0;537701;6480502
580;611224;6;0;2;0;0;0;0;1;1;0;0;1;1;0;0;0;0;537504;6480474
580;611225;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;537389;6481297
580;611225;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;537291;6481312
580;611225;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;537333;6481306
580;611225;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;537356;6481306
580;611225;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;537360;6481340
580;611225;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;537329;6481343
580;611225;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;537346;6481306
580;611225;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;537417;6481324
580;611225;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;537339;6481342
580;611225;3;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;537429;6481318
580;611225;3;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;537369;6481303
580;611225;3;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;537291;6481322
580;611225;3;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;537293;6481299
580;611225;3;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;537397;6481295
580;611225;3;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;537423;6481321
580;611225;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;537326;6481307
580;611225;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;537293;6481354
580;611225;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;537369;6481339
580;611225;4;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;537280;6481291
580;611225;4;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;537284;6481337
580;611225;4;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;537409;6481290
580;611225;4;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;537376;6481301
580;611225;4;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;537416;6481287
580;611225;4;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;537353;6481341
580;611225;5;0;0;0;0;0;1;1;1;0;0;2;0;0;0;0;0;537294;6481361
580;611225;5;1;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;537292;6481342
580;611226;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;537481;6481286
580;611226;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;537475;6481291
580;611226;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;537554;6481275
580;611226;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;537524;6481258
580;611226;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;537539;6481281
580;611226;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;537505;6481271
580;611226;3;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;537618;6481247
580;611226;3;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;537530;6481254
580;611226;3;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;537553;6481246
580;611226;3;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;537564;6481271
580;611226;3;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;537560;6481245
580;611222;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;537626;6480373
580;611222;5;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;537662;6480388
580;611224;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;537475;6480494
580;611224;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;537604;6480669
580;611224;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;537534;6480554
580;611224;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;537700;6480443
580;611224;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;537655;6480414
580;611224;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;537591;6480684
580;611224;3;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;537505;6480437
580;611224;3;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;537531;6480436
580;611224;3;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;537621;6480641
580;611224;3;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;537731;6480469
580;611224;3;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;537610;6480596
580;611224;3;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;537653;6480586
580;611224;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;537602;6480484
580;611224;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;537768;6480472
580;611224;3;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;537506;6480518
580;611224;3;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;537671;6480465
580;611224;3;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;537579;6480433
580;611224;4;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;537542;6480556
580;611224;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;537557;6480523
580;611224;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;537569;6480615
580;611224;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;537586;6480566
580;611224;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;537615;6480515
580;611224;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;537666;6480428
580;611224;4;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;537653;6480595
580;611224;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;537599;6480531
580;611224;4;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;537571;6480515
580;611224;4;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;537754;6480492
580;611224;4;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;537589;6480497
580;611224;4;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;537595;6480433
580;611224;4;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;537624;6480462
580;611224;4;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;537556;6480578
580;611224;4;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;537670;6480524
580;611224;4;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;537783;6480446
580;611224;4;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;537718;6480531
580;611224;4;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;537528;6480494
580;611224;5;0;0;0;0;0;0;0;1;2;0;0;2;0;0;0;0;537632;6480565
580;611224;5;0;0;0;0;0;0;0;2;1;0;0;1;1;0;0;0;537637;6480494
580;611224;5;0;0;0;0;0;0;1;1;1;0;0;2;0;0;0;0;537753;6480431
580;611224;5;0;0;0;0;0;0;1;2;0;0;0;2;0;0;0;0;537613;6480473
580;611224;5;0;0;0;0;0;0;2;1;0;0;0;1;1;0;0;0;537681;6480564
580;611224;5;0;0;0;0;0;2;1;0;0;0;0;2;0;0;0;0;537640;6480441
580;611230;5;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;537637;6480217
580;611230;5;0;0;0;0;0;1;0;2;0;0;1;1;0;0;0;0;537676;6480288
580;611230;5;0;0;1;0;0;1;1;0;0;0;0;2;0;0;0;0;537530;6480158
580;611230;5;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;537729;6480251
580;611230;5;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;537712;6480302
580;611230;5;1;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;537719;6480288
580;611231;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;537506;6480789
580;611232;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;537439;6480989
580;611232;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;537424;6480234
580;611323;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;537477;6480087
580;611323;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;537500;6479926
580;611323;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;537476;6480035
580;611323;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;537386;6480017
580;611323;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;537408;6479991
580;611323;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;537430;6480019
580;611323;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;537494;6480060
580;611323;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;537553;6479982
580;611323;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;537574;6479970
580;611323;3;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;537446;6479997
580;611323;3;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;537573;6479864
580;611323;3;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;537456;6480061
580;611323;3;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;537535;6480038
580;611323;3;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;537529;6479944
580;611323;3;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;537505;6480018
580;611323;3;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;537578;6479913
580;611323;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;537531;6479905
580;611323;3;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;537529;6480006
580;611323;4;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;537501;6479959
580;611323;4;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;537407;6480072
580;611323;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;537434;6480086
580;611323;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;537484;6479932
580;611323;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;537414;6480045
580;611323;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;537429;6479970
580;611323;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;537548;6479877
580;611323;4;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;537475;6479975
580;611323;4;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;537554;6479926
580;611323;4;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;537577;6480015
580;611323;5;0;0;0;0;0;1;1;0;1;0;0;2;0;0;0;0;537456;6479949
580;611333;106;6;1;2;0;0;0;1;2;36;43;6;5;3;0;0;1;537974;6480284
580;611333;19;2;1;1;0;0;0;0;0;0;2;10;1;0;2;0;0;538211;6480048
580;611333;3;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;538247;6479988
580;611333;45;3;2;4;0;2;2;3;2;7;7;10;3;0;0;0;0;538093;6479971
580;611226;4;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;537469;6481295
580;611226;4;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;537546;6481278
580;611226;4;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;537578;6481265
580;611226;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;537463;6481299
580;611226;4;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;537498;6481274
580;611226;4;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;537492;6481278
580;611226;4;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;537571;6481268
580;611226;4;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;537545;6481247
580;611226;5;0;1;0;0;1;1;0;0;0;0;2;0;0;0;0;0;537518;6481262
580;611226;58;3;7;5;4;5;4;0;0;0;19;9;2;0;0;0;0;537489;6481229
580;611229;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;537602;6480360
580;611230;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;537450;6480164
580;611230;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;537500;6480229
580;611230;3;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;537654;6480282
580;611230;3;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;537516;6480241
580;611230;3;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;537697;6480260
580;611230;3;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;537470;6480191
580;611230;3;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;537528;6480166
580;611230;3;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;537613;6480269
580;611230;3;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;537663;6480223
580;611230;4;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;537668;6480254
580;611230;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;537463;6480244
580;611230;4;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;537468;6480212
580;611230;4;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;537700;6480244
580;611230;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;537685;6480292
580;611230;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;537722;6480272
580;611230;4;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;537658;6480251
580;611230;4;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;537474;6480167
580;611230;4;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;537659;6480232
580;611230;4;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;537644;6480202
580;611230;4;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;537422;6480176
580;611230;4;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;537631;6480243
580;611230;4;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;537504;6480203
580;611230;4;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;537505;6480169
580;611230;4;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;537630;6480237
580;611230;4;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;537723;6480277
580;611230;4;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;537423;6480154
580;611230;4;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;537527;6480210
580;611230;4;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;537644;6480279
580;611230;4;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;537623;6480273
580;611230;4;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;537700;6480250
580;611230;4;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;537729;6480257
580;611230;4;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;537637;6480223
580;611208;5;0;1;0;0;2;0;0;0;0;0;2;0;0;0;0;0;537224;6480978
580;611209;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;537054;6480730
580;611209;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;537082;6480810
580;611209;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;537075;6480851
580;611209;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;537005;6480773
580;611209;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;537027;6480641
580;611209;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;537062;6480762
580;611209;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;537001;6480805
580;611209;3;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;537029;6480856
580;611209;4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;537099;6480738
580;611209;4;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;537115;6480771
580;611209;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;537066;6480701
580;611209;4;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;537023;6480685
580;611209;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;537125;6480726
580;611209;4;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;537044;6480655
580;611209;4;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;537017;6480833
580;611209;5;0;0;0;0;0;1;2;0;0;0;1;1;0;0;0;0;537126;6480751
580;611209;5;0;0;0;0;1;1;1;0;0;0;2;0;0;0;0;0;537066;6480883
580;611210;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;537151;6480868
580;611210;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;537179;6480787
580;611210;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;537189;6480883
580;611210;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;537188;6480816
580;611210;3;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;537221;6480827
580;611210;3;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;537155;6480924
580;611210;4;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;537229;6480789
580;611210;5;0;0;0;0;1;0;2;0;0;0;2;0;0;0;0;0;537198;6480769
580;611210;8;1;1;2;0;0;0;1;0;0;2;0;1;0;0;0;0;537164;6480803
580;611211;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;537268;6480917
580;611211;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;537310;6480839
580;611211;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;537271;6480823
580;611211;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;537237;6480864
580;611211;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;537257;6480854
580;611211;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;537283;6480901
580;611211;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;537239;6480929
580;611211;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;537206;6480943
580;611211;3;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;537304;6480864
580;611211;4;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;537223;6480890
580;611212;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;537343;6480854
580;611212;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;537360;6481005
580;611212;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;537330;6480971
580;611212;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;537422;6480765
580;611212;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;537325;6480921
580;611206;3;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;537054;6480957
580;611206;3;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;536993;6481000
580;611206;3;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;536956;6481091
580;611206;4;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;537013;6480972
580;611206;4;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;537047;6480989
580;611206;4;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;536882;6481211
580;611206;4;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;537013;6481027
580;611206;4;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;536959;6480993
580;611206;4;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;536924;6481074
580;611206;4;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;537041;6481025
580;611206;4;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;536948;6481040
580;611206;4;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;536960;6481116
580;611206;4;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;537000;6481166
580;611206;4;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;536914;6481221
580;611206;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;536922;6481184
580;611206;5;0;0;0;0;0;0;1;1;1;0;0;2;0;0;0;0;536986;6481197
580;611206;5;0;0;0;0;0;1;1;1;0;0;0;2;0;0;0;0;536892;6481164
580;611206;5;0;0;0;1;2;0;0;0;0;0;2;0;0;0;0;0;536930;6481249
580;611206;5;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;536942;6481209
580;611206;5;1;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;536921;6481081
580;611206;5;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;536979;6481219
580;611206;5;1;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;536967;6481236
580;611206;6;0;0;0;0;0;2;1;0;0;0;1;2;0;0;0;0;536949;6481192
580;611206;6;0;0;0;0;0;2;1;1;0;0;0;2;0;0;0;0;536954;6481137
580;611206;6;0;0;0;0;1;0;1;0;2;0;0;2;0;0;0;0;536911;6481229
580;611206;8;0;0;0;0;0;0;0;0;0;0;2;1;3;1;1;0;536987;6480888
580;611207;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;537137;6480950
580;611207;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;537111;6481030
580;611207;4;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;537147;6480971
580;611207;4;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;537105;6481050
580;611207;5;0;0;0;0;0;1;2;0;0;0;1;1;0;0;0;0;537134;6480991
580;611208;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;537156;6481024
580;611208;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;537224;6481033
580;611208;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;537145;6481049
580;611208;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;537203;6480995
580;611208;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;537276;6480973
580;611208;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;537179;6481057
580;611208;3;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;537292;6480957
580;611208;3;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;537260;6480990
580;611208;3;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;537311;6480994
580;611208;4;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;537205;6481022
580;611208;4;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;537178;6480982
580;611208;5;0;0;0;0;1;2;0;0;0;0;1;1;0;0;0;0;537287;6481006
580;611215;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;537385;6480692
580;611215;3;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;537349;6480724
580;611215;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;537325;6480675
580;611215;3;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;537297;6480734
580;611215;5;0;0;0;0;0;0;1;1;1;0;0;2;0;0;0;0;537337;6480787
580;611215;5;0;0;0;1;0;1;1;0;0;0;0;2;0;0;0;0;537396;6480712
580;611216;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;537203;6480427
580;611216;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;537243;6480588
580;611216;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;537186;6480455
580;611216;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;537151;6480511
580;611216;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;537162;6480541
580;611216;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;537164;6480488
580;611216;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;537219;6480551
580;611216;4;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;537201;6480577
580;611217;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;537306;6480490
580;611217;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;537273;6480503
580;611217;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;537259;6480469
580;611217;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;537266;6480428
580;611217;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;537338;6480351
580;611217;3;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;537215;6480484
580;611217;3;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;537274;6480542
580;611217;4;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;537236;6480524
580;611217;5;0;0;0;0;0;1;0;2;0;0;0;2;0;0;0;0;537236;6480455
580;611217;5;1;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;537257;6480528
580;611218;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;537313;6480589
580;611218;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;537366;6480482
580;611218;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;537350;6480500
580;611218;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;537330;6480562
580;611218;6;0;1;1;0;0;1;1;0;0;0;2;0;0;0;0;0;537379;6480435
580;611219;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;537407;6480569
580;611219;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;537379;6480639
580;611219;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;537445;6480586
580;611219;3;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;537429;6480600
580;611219;4;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;537374;6480607
580;611219;4;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;537382;6480543
580;611219;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;537374;6480567
